Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
30,07/01/2011,44.24,2.976,,,,,,211.0648881,8.028,False
30,14/01/2011,34.14,2.983,,,,,,211.1176713,8.028,False
30,21/01/2011,42.72,3.016,,,,,,211.4864691,8.028,False
30,28/01/2011,44.04,3.01,,,,,,211.8552668,8.028,False
30,04/02/2011,36.33,2.989,,,,,,212.2240646,8.028,False
30,11/02/2011,34.61,3.022,,,,,,212.5928624,8.028,True
30,18/02/2011,59.87,3.045,,,,,,212.9033115,8.028,False
30,25/02/2011,61.27,3.065,,,,,,213.190421,8.028,False
30,04/03/2011,59.52,3.288,,,,,,213.4775305,8.028,False
30,11/03/2011,54.69,3.459,,,,,,213.7646401,8.028,False
30,18/03/2011,63.26,3.488,,,,,,214.0156238,8.028,False
30,25/03/2011,70.33,3.473,,,,,,214.2521573,8.028,False
30,01/04/2011,56.36,3.524,,,,,,214.4886908,7.931,False
30,08/04/2011,68.62,3.622,,,,,,214.7252242,7.931,False
30,15/04/2011,71.01,3.743,,,,,,214.9420631,7.931,False
30,22/04/2011,70.79,3.807,,,,,,215.1096657,7.931,False
30,29/04/2011,70.19,3.81,,,,,,215.2772683,7.931,False
30,06/05/2011,61.87,3.906,,,,,,215.4448709,7.931,False
30,13/05/2011,75.04,3.899,,,,,,215.6124735,7.931,False
30,20/05/2011,68.36,3.907,,,,,,215.3834778,7.931,False
30,27/05/2011,76.86,3.786,,,,,,215.1544822,7.931,False
30,03/06/2011,83.82,3.699,,,,,,214.9254865,7.931,False
30,10/06/2011,84.71,3.648,,,,,,214.6964908,7.931,False
30,17/06/2011,87.54,3.637,,,,,,214.6513538,7.931,False
30,24/06/2011,85.72,3.594,,,,,,214.7441108,7.931,False
30,01/07/2011,87.57,3.524,,,,,,214.8368678,7.852,False
30,08/07/2011,89.16,3.48,,,,,,214.9296249,7.852,False
30,15/07/2011,91.05,3.575,,,,,,215.0134426,7.852,False
30,22/07/2011,90.27,3.651,,,,,,215.0749122,7.852,False
30,29/07/2011,91.56,3.682,,,,,,215.1363819,7.852,False
30,05/08/2011,94.22,3.684,,,,,,215.1978515,7.852,False
30,12/08/2011,92.32,3.638,,,,,,215.2593211,7.852,False
30,19/08/2011,90.11,3.554,,,,,,215.3229307,7.852,False
30,26/08/2011,92.07,3.523,,,,,,215.386897,7.852,False
30,02/09/2011,91.94,3.533,,,,,,215.4508632,7.852,False
30,09/09/2011,78.87,3.546,,,,,,215.5148295,7.852,True
30,16/09/2011,80.62,3.526,,,,,,215.6944378,7.852,False
30,23/09/2011,75.68,3.467,,,,,,216.0282356,7.852,False
30,30/09/2011,78.91,3.355,,,,,,216.3620333,7.852,False
30,07/10/2011,71.64,3.285,,,,,,216.6958311,7.441,False
30,14/10/2011,69.79,3.274,,,,,,217.0048261,7.441,False
30,21/10/2011,65.16,3.353,,,,,,217.1650042,7.441,False
30,28/10/2011,65.46,3.372,,,,,,217.3251824,7.441,False
30,04/11/2011,56.01,3.332,,,,,,217.4853605,7.441,False
30,11/11/2011,59.8,3.297,42.28,276.94,14.54,,3508.88,217.6455387,7.441,False
30,18/11/2011,61.9,3.308,679.88,97.38,,38.35,1143.98,217.8670218,7.441,False
30,25/11/2011,56.43,3.236,19.97,,,,477.74,218.1130269,7.441,True
30,02/12/2011,48.72,3.172,23.47,,4.7,,1257.19,218.3590319,7.441,False
30,09/12/2011,41.44,3.158,1.5,,3.41,,1774.78,218.605037,7.441,False
30,16/12/2011,50.56,3.159,,,11.1,,602.44,218.8217928,7.441,False
30,23/12/2011,46.54,3.112,245.83,,12.5,2.52,2951.23,218.9995495,7.441,False
30,30/12/2011,45.16,3.129,782.67,2027.77,,35.28,239.99,219.1773063,7.441,True
30,06/01/2012,48.1,3.157,594.21,1905.66,91.16,4.92,855.1,219.355063,7.057,False
30,13/01/2012,45.0,3.261,157.23,452.88,51.64,,916.52,219.5328198,7.057,False
30,20/01/2012,52.21,3.268,1084.35,3.47,36.96,,344.93,219.6258417,7.057,False
30,27/01/2012,50.79,3.29,246.62,,49.06,42.84,421.39,219.7188636,7.057,False
30,03/02/2012,55.83,3.36,843.22,2.82,64.81,192.66,2393.21,219.8118854,7.057,False
30,10/02/2012,46.52,3.409,2098.64,4.0,52.55,,1923.82,219.9049073,7.057,True
30,17/02/2012,45.03,3.51,95.88,745.13,11.88,,2043.43,220.0651993,7.057,False
30,24/02/2012,54.81,3.555,1192.83,557.62,,13.5,1342.2,220.275944,7.057,False
30,02/03/2012,59.3,3.63,1080.76,0.02,1.39,63.5,1031.3,220.4866886,7.057,False
30,09/03/2012,57.16,3.669,639.83,,0.49,144.18,3286.61,220.6974332,7.057,False
30,16/03/2012,63.39,3.734,301.14,,,,2536.55,220.8498468,7.057,False
30,23/03/2012,62.96,3.787,349.9,0.5,0.34,,2099.05,220.9244858,7.057,False
30,30/03/2012,67.87,3.845,380.37,0.5,,,1080.75,220.9991248,7.057,False
30,06/04/2012,69.02,3.891,21.39,,4.09,,2364.16,221.0737638,6.891,False
30,13/04/2012,69.03,3.891,48.96,856.15,12.0,,699.85,221.1484028,6.891,False
30,20/04/2012,66.97,3.877,72.85,692.6,0.7,,369.74,221.2021074,6.891,False
30,27/04/2012,69.21,3.814,60.07,,3.21,,1112.14,221.255812,6.891,False
30,04/05/2012,77.53,3.749,1136.36,,19.09,14.33,2003.64,221.3095166,6.891,False
30,11/05/2012,74.14,3.688,701.89,,2.28,,1487.23,221.3632212,6.891,False
30,18/05/2012,72.42,3.63,57.13,,,,857.91,221.380331,6.891,False
30,25/05/2012,79.49,3.561,175.64,,,,2534.54,221.3828029,6.891,False
30,01/06/2012,79.24,3.501,553.39,,,,7048.24,221.3852748,6.891,False
30,08/06/2012,79.47,3.452,359.6,,3.75,,3721.71,221.3877467,6.891,False
30,15/06/2012,81.51,3.393,370.16,,3.01,10.16,1042.83,221.4009901,6.891,False
30,22/06/2012,81.78,3.346,292.53,,,,3749.16,221.4411622,6.891,False
30,29/06/2012,88.05,3.286,57.9,,,,1773.54,221.4813343,6.891,False
30,06/07/2012,85.26,3.227,799.32,,2.35,2.96,2510.56,221.5215064,6.565,False
30,13/07/2012,82.51,3.256,200.86,,4.08,,7547.27,221.5616784,6.565,False
30,20/07/2012,84.25,3.311,164.49,,2.82,,2012.83,221.5701123,6.565,False
30,27/07/2012,88.09,3.407,92.13,,0.24,,3727.76,221.5785461,6.565,False
30,03/08/2012,91.57,3.417,283.01,,2.46,1.88,2833.5,221.5869799,6.565,False
30,10/08/2012,89.57,3.494,971.97,,1.03,52.96,2168.04,221.5954138,6.565,False
30,17/08/2012,85.55,3.571,168.82,,2.13,,1321.3,221.6751459,6.565,False
30,24/08/2012,77.72,3.62,338.75,,6.52,10.05,1731.98,221.8083518,6.565,False
30,31/08/2012,83.58,3.638,394.74,,4.9,134.07,1892.82,221.9415576,6.565,False
30,07/09/2012,88.4,3.73,223.74,,124.14,33.14,1987.38,222.0747635,6.565,True
30,14/09/2012,76.1,3.717,1085.92,,29.23,,2115.61,222.2174395,6.565,False
30,21/09/2012,71.54,3.721,1046.34,,,69.2,1258.49,222.4169362,6.565,False
30,28/09/2012,80.38,3.666,212.08,,,,1525.32,222.6164329,6.565,False
30,05/10/2012,70.28,3.617,,,3.02,,755.8,222.8159296,6.17,False
30,12/10/2012,61.53,3.601,15.88,,5.2,,3374.4,223.0154263,6.17,False
30,19/10/2012,68.52,3.594,37.11,,0.15,,1030.33,223.0598077,6.17,False
30,26/10/2012,70.5,3.506,150.46,1.75,,,367.83,223.0783366,6.17,False
30,02/11/2012,56.96,3.386,8.62,98.75,25.29,,831.27,223.0968655,6.17,False
30,09/11/2012,63.81,3.314,192.04,490.12,2.58,,1031.37,223.1153944,6.17,False
30,16/11/2012,54.06,3.252,201.03,52.11,13.61,,1321.18,223.1469028,6.17,False
30,23/11/2012,58.85,3.211,5.76,,4.14,,134.47,223.1957173,6.17,True
30,30/11/2012,53.59,3.207,302.68,,,0.63,759.72,223.2445318,6.17,False
30,07/12/2012,64.28,3.198,37.83,,0.45,,581.44,223.2933463,6.17,False
30,14/12/2012,47.55,3.168,840.45,,0.49,,2913.69,223.3523969,6.17,False
30,21/12/2012,55.81,3.098,253.4,,3.1,,324.12,223.4728642,6.17,False
30,28/12/2012,41.89,3.108,562.04,1295.25,1.42,,406.24,223.5933316,6.17,True
30,04/01/2013,39.19,3.161,159.86,1410.45,1.56,,1132.67,223.7137989,6.237,False
30,11/01/2013,47.52,3.243,709.31,697.1,0.26,,832.67,223.8342663,6.237,False
30,18/01/2013,41.19,3.237,1546.23,405.06,,,632.65,223.86882,6.237,False
30,25/01/2013,52.38,3.227,9.59,18.32,,,290.47,223.8690083,6.237,False
30,01/02/2013,55.38,3.244,1019.93,11.72,16.6,36.53,647.71,223.8691966,6.237,False
30,08/02/2013,57.87,3.417,1954.39,14.6,7.21,4.46,1173.96,223.8693849,6.237,True
30,15/02/2013,50.02,3.475,4928.11,484.77,0.36,84.8,533.64,223.9106714,6.237,False
30,22/02/2013,49.09,3.597,-2781.45,297.3,,,791.67,224.0547032,6.237,False
30,01/03/2013,46.28,3.711,1198.18,6.28,,22.44,767.62,224.198735,6.237,False
30,08/03/2013,52.76,3.658,3041.11,,47.01,236.56,877.24,224.3427668,6.237,False
30,15/03/2013,56.28,3.622,40.49,,7.37,50.31,1073.71,224.469439,6.237,False
30,22/03/2013,61.41,3.611,955.58,,,6.72,945.27,224.5527121,6.237,False
30,29/03/2013,51.35,3.606,227.37,,2.79,,440.01,224.6359852,6.237,False
30,05/04/2013,58.8,3.583,849.0,490.11,13.47,,1440.09,224.7192583,6.112,False
30,12/04/2013,61.27,3.529,656.65,559.7,1.33,56.7,683.06,224.8025314,6.112,False
30,19/04/2013,67.52,3.451,827.91,47.22,,183.18,1245.14,224.8025314,6.112,False
30,26/04/2013,58.66,3.417,29.25,,,,184.55,224.8025314,6.112,False
30,03/05/2013,65.51,3.386,66.63,,25.23,17.65,706.38,,,False
30,10/05/2013,65.62,3.392,915.38,,9.83,,832.81,,,False
30,17/05/2013,71.98,3.454,365.84,,0.18,,1125.12,,,False
30,24/05/2013,77.24,3.494,947.72,,6.17,,1680.16,,,False
30,31/05/2013,77.81,3.466,232.08,,3.56,,493.67,,,False
30,07/06/2013,77.38,3.439,268.61,,3.87,,1057.7,,,False
30,14/06/2013,81.91,3.431,225.14,,6.98,,4268.56,,,False
30,21/06/2013,82.27,3.479,298.35,,,,1009.26,,,False
30,28/06/2013,86.8,3.495,1063.88,,,,845.76,,,False
30,05/07/2013,81.2,3.422,378.21,,21.35,,856.0,,,False
30,12/07/2013,87.3,3.4,466.05,,1.71,,188.57,,,False
30,19/07/2013,79.15,3.556,189.49,,5.1,,664.65,,,False
30,26/07/2013,85.0,3.62,35.08,,0.5,,525.63,,,False
31,05/02/2010,39.05,2.572,,,,,,210.7526053,8.324,False
31,12/02/2010,37.77,2.548,,,,,,210.8979935,8.324,True
31,19/02/2010,39.75,2.514,,,,,,210.9451605,8.324,False
31,26/02/2010,45.31,2.561,,,,,,210.9759573,8.324,False
31,05/03/2010,48.61,2.625,,,,,,211.0067542,8.324,False
31,12/03/2010,57.1,2.667,,,,,,211.037551,8.324,False
31,19/03/2010,54.68,2.72,,,,,,210.8733316,8.324,False
31,26/03/2010,51.66,2.732,,,,,,210.6766095,8.324,False
31,02/04/2010,64.12,2.719,,,,,,210.4798874,8.2,False
31,09/04/2010,65.74,2.77,,,,,,210.2831653,8.2,False
31,16/04/2010,67.87,2.808,,,,,,210.1495463,8.2,False
31,23/04/2010,64.21,2.795,,,,,,210.1000648,8.2,False
31,30/04/2010,66.93,2.78,,,,,,210.0505833,8.2,False
31,07/05/2010,70.87,2.835,,,,,,210.0011018,8.2,False
31,14/05/2010,73.08,2.854,,,,,,209.9984585,8.2,False
31,21/05/2010,74.24,2.826,,,,,,210.2768443,8.2,False
31,28/05/2010,80.94,2.759,,,,,,210.5552301,8.2,False
31,04/06/2010,82.68,2.705,,,,,,210.833616,8.2,False
31,11/06/2010,83.51,2.668,,,,,,211.1120018,8.2,False
31,18/06/2010,86.18,2.637,,,,,,211.1096543,8.2,False
31,25/06/2010,87.01,2.653,,,,,,210.9950134,8.2,False
31,02/07/2010,82.29,2.669,,,,,,210.8803726,8.099,False
31,09/07/2010,81.67,2.642,,,,,,210.7657317,8.099,False
31,16/07/2010,85.61,2.623,,,,,,210.7577954,8.099,False
31,23/07/2010,87.17,2.608,,,,,,210.8921319,8.099,False
31,30/07/2010,83.59,2.64,,,,,,211.0264684,8.099,False
31,06/08/2010,90.3,2.627,,,,,,211.1608049,8.099,False
31,13/08/2010,89.65,2.692,,,,,,211.2951413,8.099,False
31,20/08/2010,89.58,2.664,,,,,,211.2596586,8.099,False
31,27/08/2010,86.2,2.619,,,,,,211.2241759,8.099,False
31,03/09/2010,82.57,2.577,,,,,,211.1886931,8.099,False
31,10/09/2010,79.3,2.565,,,,,,211.1532104,8.099,True
31,17/09/2010,83.03,2.582,,,,,,211.1806415,8.099,False
31,24/09/2010,80.79,2.624,,,,,,211.2552578,8.099,False
31,01/10/2010,70.28,2.603,,,,,,211.3298742,8.163,False
31,08/10/2010,65.76,2.633,,,,,,211.4044906,8.163,False
31,15/10/2010,68.61,2.72,,,,,,211.4713286,8.163,False
31,22/10/2010,70.72,2.725,,,,,,211.5187208,8.163,False
31,29/10/2010,67.51,2.716,,,,,,211.5661131,8.163,False
31,05/11/2010,58.71,2.689,,,,,,211.6135053,8.163,False
31,12/11/2010,60.95,2.728,,,,,,211.6608975,8.163,False
31,19/11/2010,51.71,2.771,,,,,,211.5470304,8.163,False
31,26/11/2010,62.96,2.735,,,,,,211.4062867,8.163,True
31,03/12/2010,50.43,2.708,,,,,,211.265543,8.163,False
31,10/12/2010,46.35,2.843,,,,,,211.1247993,8.163,False
31,17/12/2010,48.63,2.869,,,,,,211.0645458,8.163,False
31,24/12/2010,51.29,2.886,,,,,,211.0646599,8.163,False
31,31/12/2010,47.19,2.943,,,,,,211.064774,8.163,True
31,07/01/2011,44.24,2.976,,,,,,211.0648881,8.028,False
31,14/01/2011,34.14,2.983,,,,,,211.1176713,8.028,False
31,21/01/2011,42.72,3.016,,,,,,211.4864691,8.028,False
31,28/01/2011,44.04,3.01,,,,,,211.8552668,8.028,False
31,04/02/2011,36.33,2.989,,,,,,212.2240646,8.028,False
31,11/02/2011,34.61,3.022,,,,,,212.5928624,8.028,True
31,18/02/2011,59.87,3.045,,,,,,212.9033115,8.028,False
31,25/02/2011,61.27,3.065,,,,,,213.190421,8.028,False
31,04/03/2011,59.52,3.288,,,,,,213.4775305,8.028,False
31,11/03/2011,54.69,3.459,,,,,,213.7646401,8.028,False
31,18/03/2011,63.26,3.488,,,,,,214.0156238,8.028,False
31,25/03/2011,70.33,3.473,,,,,,214.2521573,8.028,False
31,01/04/2011,56.36,3.524,,,,,,214.4886908,7.931,False
31,08/04/2011,68.62,3.622,,,,,,214.7252242,7.931,False
31,15/04/2011,71.01,3.743,,,,,,214.9420631,7.931,False
31,22/04/2011,70.79,3.807,,,,,,215.1096657,7.931,False
31,29/04/2011,70.19,3.81,,,,,,215.2772683,7.931,False
31,06/05/2011,61.87,3.906,,,,,,215.4448709,7.931,False
31,13/05/2011,75.04,3.899,,,,,,215.6124735,7.931,False
31,20/05/2011,68.36,3.907,,,,,,215.3834778,7.931,False
31,27/05/2011,76.86,3.786,,,,,,215.1544822,7.931,False
31,03/06/2011,83.82,3.699,,,,,,214.9254865,7.931,False
31,10/06/2011,84.71,3.648,,,,,,214.6964908,7.931,False
31,17/06/2011,87.54,3.637,,,,,,214.6513538,7.931,False
31,24/06/2011,85.72,3.594,,,,,,214.7441108,7.931,False
31,01/07/2011,87.57,3.524,,,,,,214.8368678,7.852,False
31,08/07/2011,89.16,3.48,,,,,,214.9296249,7.852,False
31,15/07/2011,91.05,3.575,,,,,,215.0134426,7.852,False
31,22/07/2011,90.27,3.651,,,,,,215.0749122,7.852,False
31,29/07/2011,91.56,3.682,,,,,,215.1363819,7.852,False
31,05/08/2011,94.22,3.684,,,,,,215.1978515,7.852,False
31,12/08/2011,92.32,3.638,,,,,,215.2593211,7.852,False
31,19/08/2011,90.11,3.554,,,,,,215.3229307,7.852,False
31,26/08/2011,92.07,3.523,,,,,,215.386897,7.852,False
31,02/09/2011,91.94,3.533,,,,,,215.4508632,7.852,False
31,09/09/2011,78.87,3.546,,,,,,215.5148295,7.852,True
31,16/09/2011,80.62,3.526,,,,,,215.6944378,7.852,False
31,23/09/2011,75.68,3.467,,,,,,216.0282356,7.852,False
31,30/09/2011,78.91,3.355,,,,,,216.3620333,7.852,False
31,07/10/2011,71.64,3.285,,,,,,216.6958311,7.441,False
31,14/10/2011,69.79,3.274,,,,,,217.0048261,7.441,False
31,21/10/2011,65.16,3.353,,,,,,217.1650042,7.441,False
31,28/10/2011,65.46,3.372,,,,,,217.3251824,7.441,False
31,04/11/2011,56.01,3.332,,,,,,217.4853605,7.441,False
31,11/11/2011,59.8,3.297,25879.08,8716.86,163.33,3983.24,7898.07,217.6455387,7.441,False
31,18/11/2011,61.9,3.308,6756.03,591.76,71.38,462.18,12533.58,217.8670218,7.441,False
31,25/11/2011,56.43,3.236,403.7,92.35,40307.29,95.5,492.36,218.1130269,7.441,True
31,02/12/2011,48.72,3.172,5425.3,96.94,1100.35,2779.95,24475.38,218.3590319,7.441,False
31,09/12/2011,41.44,3.158,2876.83,11.87,471.16,1915.49,11604.37,218.605037,7.441,False
31,16/12/2011,50.56,3.159,1263.97,47.0,477.99,566.44,5199.2,218.8217928,7.441,False
31,23/12/2011,46.54,3.112,2240.27,18.26,974.28,86.0,6207.39,218.9995495,7.441,False
31,30/12/2011,45.16,3.129,6123.19,24716.69,114.74,845.42,3413.9,219.1773063,7.441,True
31,06/01/2012,48.1,3.157,6105.78,25953.41,91.69,1254.6,6256.02,219.355063,7.057,False
31,13/01/2012,45.0,3.261,4371.53,14136.14,54.52,719.85,3942.03,219.5328198,7.057,False
31,20/01/2012,52.21,3.268,3918.1,2626.22,74.41,167.56,3302.94,219.6258417,7.057,False
31,27/01/2012,50.79,3.29,2391.52,1189.61,50.82,313.76,4791.34,219.7188636,7.057,False
31,03/02/2012,55.83,3.36,60394.73,2578.65,128.54,33529.14,7737.46,219.8118854,7.057,False
31,10/02/2012,46.52,3.409,16946.96,3789.56,83.24,11187.79,8316.25,219.9049073,7.057,True
31,17/02/2012,45.03,3.51,13158.2,6689.78,10.34,6529.43,7435.73,220.0651993,7.057,False
31,24/02/2012,54.81,3.555,12329.67,4657.57,5.3,1538.63,5781.58,220.275944,7.057,False
31,02/03/2012,59.3,3.63,21236.34,1039.56,26.38,11668.85,7948.31,220.4866886,7.057,False
31,09/03/2012,57.16,3.669,6284.13,768.91,2.69,1051.13,8527.38,220.6974332,7.057,False
31,16/03/2012,63.39,3.734,6738.65,801.74,8.13,2047.38,7905.67,220.8498468,7.057,False
31,23/03/2012,62.96,3.787,4783.0,70.51,2.38,837.58,6900.79,220.9244858,7.057,False
31,30/03/2012,67.87,3.845,9546.49,584.62,-1.0,1334.23,3691.1,220.9991248,7.057,False
31,06/04/2012,69.02,3.891,12625.17,399.0,21.86,3623.01,16629.1,221.0737638,6.891,False
31,13/04/2012,69.03,3.891,6352.11,4720.65,13.89,1482.03,3076.8,221.1484028,6.891,False
31,20/04/2012,66.97,3.877,8373.31,645.86,16.05,311.94,7709.86,221.2021074,6.891,False
31,27/04/2012,69.21,3.814,2973.44,-0.91,10.16,542.5,9196.82,221.255812,6.891,False
31,04/05/2012,77.53,3.749,13819.53,,116.3,4932.07,4528.81,221.3095166,6.891,False
31,11/05/2012,74.14,3.688,13797.91,,8.64,2960.85,3794.93,221.3632212,6.891,False
31,18/05/2012,72.42,3.63,8569.82,,47.39,719.88,17903.64,221.380331,6.891,False
31,25/05/2012,79.49,3.561,12146.84,,488.13,2066.74,5802.72,221.3828029,6.891,False
31,01/06/2012,79.24,3.501,10969.38,,378.31,2706.46,3236.46,221.3852748,6.891,False
31,08/06/2012,79.47,3.452,6401.42,,1.01,744.86,7363.36,221.3877467,6.891,False
31,15/06/2012,81.51,3.393,7348.68,,2.85,2541.21,5428.08,221.4009901,6.891,False
31,22/06/2012,81.78,3.346,6139.82,26.0,4.33,3613.14,8954.0,221.4411622,6.891,False
31,29/06/2012,88.05,3.286,5659.29,7.6,,408.59,6001.91,221.4813343,6.891,False
31,06/07/2012,85.26,3.227,6801.13,1.95,36.15,3120.41,3975.98,221.5215064,6.565,False
31,13/07/2012,82.51,3.256,7013.13,2.1,29.35,3542.2,10462.74,221.5616784,6.565,False
31,20/07/2012,84.25,3.311,2331.17,10.59,13.74,2475.94,5588.47,221.5701123,6.565,False
31,27/07/2012,88.09,3.407,6694.25,35.94,7.2,8201.22,11721.11,221.5785461,6.565,False
31,03/08/2012,91.57,3.417,22694.34,15.96,76.19,14090.47,8759.63,221.5869799,6.565,False
31,10/08/2012,89.57,3.494,15098.61,18.96,57.04,4709.17,6169.55,221.5954138,6.565,False
31,17/08/2012,85.55,3.571,2920.56,40.96,0.01,3529.36,4049.09,221.6751459,6.565,False
31,24/08/2012,77.72,3.62,6690.73,25.88,0.01,4768.97,7329.68,221.8083518,6.565,False
31,31/08/2012,83.58,3.638,20970.7,27.94,79.4,8977.02,17926.84,221.9415576,6.565,False
31,07/09/2012,88.4,3.73,13401.91,61.94,511.63,2215.91,3508.73,222.0747635,6.565,True
31,14/09/2012,76.1,3.717,11871.81,11.76,112.13,1166.35,6254.74,222.2174395,6.565,False
31,21/09/2012,71.54,3.721,9618.53,65.82,21.48,1203.78,13987.79,222.4169362,6.565,False
31,28/09/2012,80.38,3.666,6570.37,16.73,0.15,354.35,7577.57,222.6164329,6.565,False
31,05/10/2012,70.28,3.617,3155.26,,25.01,4822.44,7109.64,222.8159296,6.17,False
31,12/10/2012,61.53,3.601,7504.95,,9.89,273.21,9095.96,223.0154263,6.17,False
31,19/10/2012,68.52,3.594,2432.45,,14.89,1202.44,9394.54,223.0598077,6.17,False
31,26/10/2012,70.5,3.506,10768.84,50.54,104.5,345.37,6629.51,223.0783366,6.17,False
31,02/11/2012,56.96,3.386,15868.72,5131.81,35.36,10973.65,10430.56,223.0968655,6.17,False
31,09/11/2012,63.81,3.314,6512.13,4691.45,27.06,605.63,4158.58,223.1153944,6.17,False
31,16/11/2012,54.06,3.252,22494.62,2669.55,50.17,1305.41,12568.29,223.1469028,6.17,False
31,23/11/2012,58.85,3.211,1958.14,25.68,48781.17,806.49,2839.02,223.1957173,6.17,True
31,30/11/2012,53.59,3.207,2131.77,,6362.05,200.23,8078.24,223.2445318,6.17,False
31,07/12/2012,64.28,3.198,8019.86,,184.99,1551.1,11109.01,223.2933463,6.17,False
31,14/12/2012,47.55,3.168,2340.42,,49.0,664.72,17913.43,223.3523969,6.17,False
31,21/12/2012,55.81,3.098,6775.94,82.92,327.0,29.22,2587.0,223.4728642,6.17,False
31,28/12/2012,41.89,3.108,10796.47,20982.96,277.8,345.16,6682.35,223.5933316,6.17,True
31,04/01/2013,39.19,3.161,5388.03,36215.68,16.55,46.84,4363.17,223.7137989,6.237,False
31,11/01/2013,47.52,3.243,4170.11,23890.49,1.43,593.56,7625.62,223.8342663,6.237,False
31,18/01/2013,41.19,3.237,12178.73,3957.08,4.83,1874.02,4166.06,223.86882,6.237,False
31,25/01/2013,52.38,3.227,7519.3,1590.48,,833.44,14492.62,223.8690083,6.237,False
31,01/02/2013,55.38,3.244,7274.06,1251.26,241.2,17456.21,6309.5,223.8691966,6.237,False
31,08/02/2013,57.87,3.417,65757.57,952.29,188.33,37419.47,6328.43,223.8693849,6.237,True
31,15/02/2013,50.02,3.475,19129.05,2539.21,153.56,3163.22,6374.79,223.9106714,6.237,False
31,22/02/2013,49.09,3.597,9730.09,3698.37,19.16,3498.32,10601.64,224.0547032,6.237,False
31,01/03/2013,46.28,3.711,9223.83,276.82,10.8,155.46,6554.7,224.198735,6.237,False
31,08/03/2013,52.76,3.658,20026.11,158.49,94.54,4008.08,6719.43,224.3427668,6.237,False
31,15/03/2013,56.28,3.622,7996.23,,20.84,2558.4,3142.83,224.469439,6.237,False
31,22/03/2013,61.41,3.611,14506.57,,446.0,1823.97,3889.96,224.5527121,6.237,False
31,29/03/2013,51.35,3.606,15325.04,,479.81,51.87,1950.88,224.6359852,6.237,False
31,05/04/2013,58.8,3.583,18894.06,3226.56,351.03,405.82,6611.59,224.7192583,6.112,False
31,12/04/2013,61.27,3.529,4766.17,3167.97,81.5,196.65,2507.11,224.8025314,6.112,False
31,19/04/2013,67.52,3.451,8848.14,792.6,84.09,937.55,3468.14,224.8025314,6.112,False
31,26/04/2013,58.66,3.417,2549.01,,132.1,295.71,15316.24,224.8025314,6.112,False
31,03/05/2013,65.51,3.386,4148.59,12.0,91.61,3630.99,7210.37,,,False
31,10/05/2013,65.62,3.392,8070.41,115.0,35.35,2238.23,8929.49,,,False
31,17/05/2013,71.98,3.454,10333.55,254.0,18.4,1140.03,18878.54,,,False
31,24/05/2013,77.24,3.494,14865.93,128.06,532.69,1939.08,6779.21,,,False
31,31/05/2013,77.81,3.466,25080.22,109.36,525.14,24.45,8455.15,,,False
31,07/06/2013,77.38,3.439,16744.76,95.08,320.98,6625.01,6314.88,,,False
31,14/06/2013,81.91,3.431,9403.81,114.8,209.43,1674.31,6337.12,,,False
31,21/06/2013,82.27,3.479,9405.43,107.42,95.7,4309.43,2897.47,,,False
31,28/06/2013,86.8,3.495,6352.6,115.62,5.0,641.92,13981.67,,,False
31,05/07/2013,81.2,3.422,13839.91,209.78,603.52,10909.95,4504.33,,,False
31,12/07/2013,87.3,3.4,5835.28,349.75,99.18,2049.02,5626.39,,,False
31,19/07/2013,79.15,3.556,12412.55,208.2,58.7,3486.45,2069.24,,,False
31,26/07/2013,85.0,3.62,1394.82,138.71,12.0,970.77,6859.07,,,False
32,05/02/2010,34.43,2.58,,,,,,189.3816974,9.014,False
32,12/02/2010,28.09,2.572,,,,,,189.4642725,9.014,True
32,19/02/2010,29.16,2.55,,,,,,189.5340998,9.014,False
32,26/02/2010,26.64,2.586,,,,,,189.6018023,9.014,False
32,05/03/2010,37.72,2.62,,,,,,189.6695049,9.014,False
32,12/03/2010,39.88,2.684,,,,,,189.7372075,9.014,False
32,19/03/2010,42.43,2.692,,,,,,189.734262,9.014,False
32,26/03/2010,36.59,2.717,,,,,,189.7195417,9.014,False
32,02/04/2010,48.28,2.725,,,,,,189.7048215,8.963,False
32,09/04/2010,44.88,2.75,,,,,,189.6901012,8.963,False
32,16/04/2010,53.49,2.765,,,,,,189.6628845,8.963,False
32,23/04/2010,50.06,2.776,,,,,,189.6190057,8.963,False
32,30/04/2010,47.51,2.766,,,,,,189.575127,8.963,False
32,07/05/2010,48.94,2.771,,,,,,189.5312483,8.963,False
32,14/05/2010,46.42,2.788,,,,,,189.4904116,8.963,False
32,21/05/2010,55.89,2.776,,,,,,189.467827,8.963,False
32,28/05/2010,64.69,2.737,,,,,,189.4452425,8.963,False
32,04/06/2010,66.69,2.7,,,,,,189.422658,8.963,False
32,11/06/2010,70.86,2.684,,,,,,189.4000734,8.963,False
32,18/06/2010,60.94,2.674,,,,,,189.4185259,8.963,False
32,25/06/2010,72.42,2.715,,,,,,189.4533931,8.963,False
32,02/07/2010,74.74,2.728,,,,,,189.4882603,9.017,False
32,09/07/2010,67.55,2.711,,,,,,189.5231276,9.017,False
32,16/07/2010,76.2,2.699,,,,,,189.6125456,9.017,False
32,23/07/2010,75.69,2.691,,,,,,189.774698,9.017,False
